aggregation,axis,evaluation_count,instance,label,mean_duration_seconds,seed,total_duration_seconds
route,serial_wall_clock,7,r103C10,674,0.00013617842341773212,2016,0.0009532489639241248
route,serial_wall_clock,4,r103C10,676,0.00021728126012021676,2016,0.000869125040480867
route,serial_wall_clock,1,r103C10,693,0.0004579999949783087,2016,0.0004579999949783087
route,serial_wall_clock,1,r103C10,698,0.00034983298974111676,2016,0.00034983298974111676
route,serial_wall_clock,16,r103C10,703,2.4375062821491156e-05,2016,0.0003900010051438585
route,serial_wall_clock,6,r103C10,705,8.585433291348939e-05,2016,0.0005151259974809363
route,serial_wall_clock,62,r103C10,706,1.0210998645502954e-05,2016,0.0006330819160211831
route,serial_wall_clock,14,r103C10,708,3.365192450084058e-05,2016,0.00047112694301176816
route,serial_wall_clock,1,r103C10,710,0.0004998749936930835,2016,0.0004998749936930835
route,serial_wall_clock,3,r103C10,725,0.0002620416683688139,2016,0.0007861250051064417
route,serial_wall_clock,9,r103C10,733,4.9342443364568884e-05,2016,0.00044408199028111994
route,serial_wall_clock,5,r103C10,734,0.00010678340040612966,2016,0.0005339170020306483
route,serial_wall_clock,2,r103C10,758,0.0007374790002359077,2016,0.0014749580004718155
route,serial_wall_clock,3,r103C10,760,0.0005709163330417747,2016,0.0017127489991253242
route,serial_wall_clock,33,r103C10,775,6.818181701060949e-06,2016,0.00022499999613501132
route,serial_wall_clock,1,r103C10,78,0.0006494170083897188,2016,0.0006494170083897188
route,serial_wall_clock,2,r103C10,794,6.25629982096143e-05,2016,0.0001251259964192286
route,serial_wall_clock,67,r103C10,795,2.425359023401319e-06,2016,0.00016249905456788838
route,serial_wall_clock,2,r103C10,818,0.00016916700406000018,2016,0.00033833400812000036
route,serial_wall_clock,4,r103C10,819,0.00012465599866118282,2016,0.0004986239946447313
route,serial_wall_clock,2,r103C10,824,0.00017916649812832475,2016,0.0003583329962566495
route,serial_wall_clock,5,r103C10,832,0.00017884160042740404,2016,0.0008942080021370202
route,serial_wall_clock,59,r103C10,834,2.323171188975921e-05,2016,0.0013706710014957935
route,serial_wall_clock,4,r103C10,840,0.00016245850201812573,2016,0.0006498340080725029
route,serial_wall_clock,3,r103C10,841,0.00025924999499693513,2016,0.0007777499849908054
route,serial_wall_clock,4,r103C10,856,0.00017877100253826939,2016,0.0007150840101530775
route,serial_wall_clock,1,r103C10,861,0.000592875003349036,2016,0.000592875003349036
route,serial_wall_clock,1,r103C10,864,0.0009398330003023148,2016,0.0009398330003023148
route,serial_wall_clock,26,r103C10,88,2.6988961438361843e-05,2016,0.0007017129973974079
route,serial_wall_clock,4,r103C10,883,0.00025236475266865455,2016,0.0010094590106746182
route,serial_wall_clock,2,r103C10,89,0.000343478997820057,2016,0.000686957995640114
route,serial_wall_clock,5,r103C10,891,0.00013089159911032765,2016,0.0006544579955516383
route,serial_wall_clock,2,r103C10,892,0.00038714599941158667,2016,0.0007742919988231733
route,serial_wall_clock,12,r103C10,905,8.545141705932717e-05,2016,0.001025417004711926
route,serial_wall_clock,236,r103C10,909,5.318733648460169e-06,2016,0.0012552211410365999
route,serial_wall_clock,2,r103C10,911,0.0005956665045232512,2016,0.0011913330090465024
route,serial_wall_clock,1,r103C10,912,0.0012033330131089315,2016,0.0012033330131089315
route,serial_wall_clock,2,r103C10,915,0.0006013335005263798,2016,0.0012026670010527596
route,serial_wall_clock,10,r103C10,923,8.745419618207961e-05,2016,0.0008745419618207961
route,serial_wall_clock,4,r103C10,924,0.0002931042508862447,2016,0.0011724170035449788
route,serial_wall_clock,1,r103C10,928,0.0011337080068187788,2016,0.0011337080068187788
route,serial_wall_clock,6,r103C10,94,9.377082945623745e-05,2016,0.0005626249767374247
route,serial_wall_clock,2,r103C10,948,0.0004338749931775965,2016,0.000867749986355193
route,serial_wall_clock,118,r103C10,95,7.1409574001475035e-06,2016,0.0008426329732174054
route,serial_wall_clock,7,r103C10,96,8.907713968905487e-05,2016,0.0006235399778233841
route,serial_wall_clock,3,r103C10,960,6.945833350376536e-05,2016,0.0002083750005112961
route,serial_wall_clock,76,r103C10,971,9.475895287897928e-06,2016,0.0007201680418802425
route,serial_wall_clock,1,r103C10,976,0.0007152500038500875,2016,0.0007152500038500875
operator,parallel_wall_clock,160,r103C10,energy,0.00016103856287372765,2016,0.025766170059796423
operator,parallel_wall_clock,119,r103C10,greedy,0.0001490787060504795,2016,0.01774036602000706
operator,parallel_wall_clock,4,r103C10,initial_solution,0.06294008325130562,2016,0.2517603330052225
operator,parallel_wall_clock,368,r103C10,regret2,0.00012088183144521241,2016,0.04448451397183817
operator,parallel_wall_clock,136,r103C10,route_elimination,1.9184538841192775e-07,2016,2.6090972824022174e-05
operator,parallel_wall_clock,124,r103C10,route_merge,1.8078231556911862e-07,2016,2.241700713057071e-05
operator,parallel_wall_clock,2,r103C10,route_segment_destroy,0.001143500005127862,2016,0.002287000010255724
operator,parallel_wall_clock,78,r103C10,shaw_related,3.8832102944023717e-07,2016,3.02890402963385e-05
operator,parallel_wall_clock,32,r103C10,standard,2.251581463497132e-07,2016,7.205060683190823e-06
operator,parallel_wall_clock,1499,r103C10,vehicle_count_aware_repair,8.52147428914681e-06,2016,0.012773689959431067
route,parallel_wall_clock,11,r103C10,100,6.603790891610764e-05,2016,0.000726416998077184
route,parallel_wall_clock,2,r103C10,101,0.00041956199129344895,2016,0.0008391239825868979
route,parallel_wall_clock,2,r103C10,102,0.00039575000118929893,2016,0.0007915000023785979
route,parallel_wall_clock,5,r103C10,109,0.00023025019618216902,2016,0.001151250980910845
route,parallel_wall_clock,2,r103C10,138,0.0003702915055328049,2016,0.0007405830110656098
route,parallel_wall_clock,2,r103C10,162,0.00046504149941029027,2016,0.0009300829988205805
route,parallel_wall_clock,2,r103C10,164,0.0005191040036152117,2016,0.0010382080072304234
route,parallel_wall_clock,14,r103C10,171,6.0877998683801184e-05,2016,0.0008522919815732166
route,parallel_wall_clock,20,r103C10,190,0.006294299951696303,2016,0.12588599903392605
route,parallel_wall_clock,49,r103C10,246,1.647363283804485e-05,2016,0.0008072080090641975
route,parallel_wall_clock,4,r103C10,250,0.00020157324979663827,2016,0.0008062929991865531
route,parallel_wall_clock,6,r103C10,262,0.00014091666525928304,2016,0.0008454999915556982
route,parallel_wall_clock,1,r103C10,264,0.0016392500110669062,2016,0.0016392500110669062
route,parallel_wall_clock,472,r103C10,266,2.762705307913613e-06,2016,0.0013039969053352252
route,parallel_wall_clock,6,r103C10,268,0.00020177783396017426,2016,0.0012106670037610456
route,parallel_wall_clock,3,r103C10,271,0.0005488470002698401,2016,0.0016465410008095205
route,parallel_wall_clock,6,r103C10,278,0.00018769483479748791,2016,0.0011261690087849274
route,parallel_wall_clock,3,r103C10,293,0.00027551400125958025,2016,0.0008265420037787408
route,parallel_wall_clock,2,r103C10,297,0.000491457998577971,2016,0.000982915997155942
route,parallel_wall_clock,9,r103C10,298,0.00012242133379913867,2016,0.001101792004192248
route,parallel_wall_clock,8,r103C10,309,0.0001472501226089662,2016,0.0011780009808717296
route,parallel_wall_clock,2,r103C10,316,0.0005103750008856878,2016,0.0010207500017713755
route,parallel_wall_clock,79,r103C10,318,1.4071709025486172e-05,2016,0.0011116650130134076
route,parallel_wall_clock,2,r103C10,335,0.0007661459967494011,2016,0.0015322919934988022
route,parallel_wall_clock,4,r103C10,353,0.00021945824482827447,2016,0.0008778329793130979
route,parallel_wall_clock,2,r103C10,359,0.00036318750790087506,2016,0.0007263750158017501
route,parallel_wall_clock,1,r103C10,369,0.0012079170119250193,2016,0.0012079170119250193
route,parallel_wall_clock,6,r103C10,375,0.00019658316644684723,2016,0.0011794989986810833
route,parallel_wall_clock,68,r103C10,380,2.149076638435123e-05,2016,0.0014613721141358837
route,parallel_wall_clock,28,r103C10,388,2.8117607663651662e-05,2016,0.0007872930145822465
route,parallel_wall_clock,2,r103C10,392,0.0003436459955992177,2016,0.0006872919911984354
route,parallel_wall_clock,1,r103C10,408,0.0008994579984573647,2016,0.0008994579984573647
route,parallel_wall_clock,7,r103C10,439,8.680357547876026e-05,2016,0.0006076250283513218
route,parallel_wall_clock,4,r103C10,441,0.0002073122486763168,2016,0.0008292489947052673
route,parallel_wall_clock,114,r103C10,455,5.681701479357128e-06,2016,0.0006477139686467126
route,parallel_wall_clock,2,r103C10,456,0.0004092289964319207,2016,0.0008184579928638414
route,parallel_wall_clock,3,r103C10,457,0.0002626663335831836,2016,0.0007879990007495508
route,parallel_wall_clock,7,r103C10,458,0.00011954757168756,2016,0.00083683300181292
route,parallel_wall_clock,639,r103C10,463,0.00019717615817659657,2016,0.12599556507484522
route,parallel_wall_clock,5,r103C10,489,0.00011770859418902546,2016,0.0005885429709451273
route,parallel_wall_clock,3,r103C10,509,0.0002442640009879445,2016,0.0007327920029638335
route,parallel_wall_clock,17,r103C10,514,4.066658713033094e-05,2016,0.000691331981215626
route,parallel_wall_clock,1,r103C10,554,0.0006076669960748404,2016,0.0006076669960748404
route,parallel_wall_clock,6,r103C10,557,0.00013831950248762345,2016,0.0008299170149257407
route,parallel_wall_clock,2,r103C10,559,0.00028952099819434807,2016,0.0005790419963886961
route,parallel_wall_clock,2,r103C10,588,0.000394979004340712,2016,0.000789958008681424
route,parallel_wall_clock,2,r103C10,596,0.0004198749957140535,2016,0.000839749991428107
route,parallel_wall_clock,6,r103C10,618,0.00013664600070721158,2016,0.0008198760042432696
route,parallel_wall_clock,2,r103C10,629,0.00044602099660551175,2016,0.0008920419932110235
route,parallel_wall_clock,3,r103C10,635,0.0004019443294964731,2016,0.0012058329884894192
route,parallel_wall_clock,2,r103C10,638,0.00044983349653193727,2016,0.0008996669930638745
route,parallel_wall_clock,7,r103C10,644,0.00012539885938167572,2016,0.00087779201567173
route,parallel_wall_clock,6,r103C10,651,0.00012123616761527956,2016,0.0007274170056916773
route,parallel_wall_clock,16,r103C10,664,8.318744039570447e-05,2016,0.0013309990463312715
route,parallel_wall_clock,7,r103C10,674,0.00018720857250238105,2016,0.0013104600075166672
route,parallel_wall_clock,4,r103C10,676,0.0002975312490889337,2016,0.0011901249963557348
route,parallel_wall_clock,1,r103C10,693,0.0007711660000495613,2016,0.0007711660000495613
route,parallel_wall_clock,1,r103C10,698,0.0006229169957805425,2016,0.0006229169957805425
route,parallel_wall_clock,16,r103C10,703,6.157556344987825e-05,2016,0.000985209015198052
route,parallel_wall_clock,6,r103C10,705,0.00015423583196631321,2016,0.0009254149917978793
route,parallel_wall_clock,62,r103C10,706,2.409674245075533e-05,2016,0.0014939980319468305
route,parallel_wall_clock,14,r103C10,708,8.056842800994803e-05,2016,0.0011279579921392724
route,parallel_wall_clock,1,r103C10,710,0.0007795410056132823,2016,0.0007795410056132823
route,parallel_wall_clock,3,r103C10,725,0.0003547226660884917,2016,0.001064167998265475
route,parallel_wall_clock,9,r103C10,733,7.263432942434317e-05,2016,0.0006537089648190886
route,parallel_wall_clock,5,r103C10,734,0.0001599082024767995,2016,0.0007995410123839974
route,parallel_wall_clock,2,r103C10,758,0.0008526459932909347,2016,0.0017052919865818694
route,parallel_wall_clock,3,r103C10,760,0.0006059586691359679,2016,0.0018178760074079037
route,parallel_wall_clock,33,r103C10,775,1.7229879934651155e-05,2016,0.0005685860378434882
route,parallel_wall_clock,1,r103C10,78,0.0009201659995596856,2016,0.0009201659995596856
route,parallel_wall_clock,2,r103C10,794,0.00024193750141421333,2016,0.00048387500282842666
route,parallel_wall_clock,67,r103C10,795,6.6281200313607035e-06,2016,0.00044408404210116714
route,parallel_wall_clock,2,r103C10,818,0.00041960400267271325,2016,0.0008392080053454265
route,parallel_wall_clock,4,r103C10,819,0.0001910207465698477,2016,0.0007640829862793908
route,parallel_wall_clock,2,r103C10,824,0.0003418749911361374,2016,0.0006837499822722748
route,parallel_wall_clock,5,r103C10,832,0.00023101680271793158,2016,0.0011550840135896578
route,parallel_wall_clock,59,r103C10,834,2.2306525783802747e-05,2016,0.001316085021244362
route,parallel_wall_clock,4,r103C10,840,0.0003147292482026387,2016,0.0012589169928105548
route,parallel_wall_clock,3,r103C10,841,0.00035855566966347396,2016,0.0010756670089904219
route,parallel_wall_clock,4,r103C10,856,0.00035339575333637185,2016,0.0014135830133454874
route,parallel_wall_clock,1,r103C10,861,0.0010446669912198558,2016,0.0010446669912198558
route,parallel_wall_clock,1,r103C10,864,0.0011860000086016953,2016,0.0011860000086016953
route,parallel_wall_clock,26,r103C10,88,3.972592374059157e-05,2016,0.0010328740172553807
route,parallel_wall_clock,4,r103C10,883,0.0003120622495771386,2016,0.0012482489983085543
route,parallel_wall_clock,2,r103C10,89,0.0007310835062526166,2016,0.0014621670125052333
route,parallel_wall_clock,5,r103C10,891,0.0001974333979887888,2016,0.000987166989943944
route,parallel_wall_clock,2,r103C10,892,0.000541583496669773,2016,0.001083166993339546
route,parallel_wall_clock,12,r103C10,905,0.00011770841471540432,2016,0.0014125009765848517
route,parallel_wall_clock,236,r103C10,909,9.94558896478739e-06,2016,0.0023471589956898242
route,parallel_wall_clock,2,r103C10,911,0.0009550835093250498,2016,0.0019101670186500996
route,parallel_wall_clock,1,r103C10,912,0.0015352079935837537,2016,0.0015352079935837537
route,parallel_wall_clock,2,r103C10,915,0.0007948954953462817,2016,0.0015897909906925634
route,parallel_wall_clock,10,r103C10,923,0.00011590430076466874,2016,0.0011590430076466873
route,parallel_wall_clock,4,r103C10,924,0.0003125420007563662,2016,0.0012501680030254647
route,parallel_wall_clock,1,r103C10,928,0.0016747920017223805,2016,0.0016747920017223805
route,parallel_wall_clock,6,r103C10,94,0.00017879149769820893,2016,0.0010727489861892536
route,parallel_wall_clock,2,r103C10,948,0.0005758540064562112,2016,0.0011517080129124224
route,parallel_wall_clock,118,r103C10,95,9.65190554132401e-06,2016,0.001138924853876233
route,parallel_wall_clock,7,r103C10,96,0.00013188714053415294,2016,0.0009232099837390706
route,parallel_wall_clock,3,r103C10,960,0.00018747233358832696,2016,0.0005624170007649809
route,parallel_wall_clock,76,r103C10,971,1.4204500506533996e-05,2016,0.0010795420384965837
route,parallel_wall_clock,1,r103C10,976,0.001017792004859075,2016,0.001017792004859075
operator,serial_fixed_exact_calls,58,r105C15,energy,6.092665616647693e-05,2014,0.0035337460576556623
operator,serial_fixed_exact_calls,27,r105C15,greedy,8.007566632133805e-05,2014,0.0021620429906761274
operator,serial_fixed_exact_calls,8,r105C15,initial_solution,0.0019086567554040812,2014,0.01526925404323265
operator,serial_fixed_exact_calls,47,r105C15,regret2,4.862238401596613e-05,2014,0.002285252048750408
operator,serial_fixed_exact_calls,2,r105C15,relocate,2.914966898970306e-07,2014,5.829933797940612e-07
operator,serial_fixed_exact_calls,40,r105C15,route_elimination,1.6560079529881477e-07,2014,6.624031811952591e-06
operator,serial_fixed_exact_calls,36,r105C15,route_merge,1.4697191848730048e-07,2014,5.290989065542817e-06
operator,serial_fixed_exact_calls,2,r105C15,route_segment_destroy,2.2899621399119496e-07,2014,4.5799242798238993e-07
operator,serial_fixed_exact_calls,1,r105C15,shaw_related,2.500019036233425e-07,2014,2.500019036233425e-07
operator,serial_fixed_exact_calls,2,r105C15,swap,1.669905032031238e-07,2014,3.339810064062476e-07
operator,serial_fixed_exact_calls,2,r105C15,two_opt_star,2.7100759325549006e-07,2014,5.420151865109801e-07
operator,serial_fixed_exact_calls,60,r105C15,vehicle_count_aware_repair,2.1388235230309268e-07,2014,1.283294113818556e-05
route,serial_fixed_exact_calls,57,r105C15,1030,6.714905254755235e-05,2014,0.0038274959952104837
route,serial_fixed_exact_calls,3,r105C15,1275,0.0002599310052270691,2014,0.0007797930156812072
route,serial_fixed_exact_calls,2,r105C15,134,0.0005517289973795414,2014,0.0011034579947590828
route,serial_fixed_exact_calls,63,r105C15,135,6.0884333502072545e-05,2014,0.0038357130106305704
route,serial_fixed_exact_calls,2,r105C15,170,0.00032964599813567474,2014,0.0006592919962713495
route,serial_fixed_exact_calls,2,r105C15,256,0.00039679199835518375,2014,0.0007935839967103675
route,serial_fixed_exact_calls,5,r105C15,494,0.0002143500023521483,2014,0.0010717500117607415
route,serial_fixed_exact_calls,1,r105C15,517,0.002155791997211054,2014,0.002155791997211054
